OBJECTID,Request_ID,Create_Date,Department,Request_Type,Address,District,Status,Close_Date,Origin,Latitude,Longitude,Year,GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
1145,318790,1611078060000,FAQ,Ask 3-1-1,,,Closed,1611078060000.0,Call Center,0.0,0.0,2021,{DAB2156A-4F42-4619-A895-60DD38FC7390},,,,,NaN,NaN
1146,318791,1611078120000,FAQ,Ask 3-1-1,,,Closed,1611078120000.0,Call Center,0.0,0.0,2021,{EAE6A671-46AE-4DDB-BDF5-7F19D6DA89A7},,,,,NaN,NaN
1147,318792,1611078180000,Street Maintenance,Curb/Gutter Clean up (dirt/debris),5200 PATRICIA LN,4.0,Closed,1611238500000.0,Call Center,32.3031275,-86.3439736,2021,{D57BD561-D0A9-4185-B4F2-C6C4104263A6},,,,,498388.3343202472,656267.9637793228
1148,318793,1611078240000,Street Maintenance,Curb/Gutter Clean up (dirt/debris),PATRICIA LN,4.0,Closed,1611238500000.0,Call Center,32.3004567,-86.3437102,2021,{6F36092F-954D-4FDD-BBD2-504DA3DF967B},,,,,498465.09564966336,655295.9119176567
1149,318794,1611078420000,Code Enforcement,General Repairs,5225 WEST SHADES VALLEY DR,4.0,Closed,1611604740000.0,Call Center,32.3019708,-86.3445082,2021,{EC967906-D20B-489B-8355-24942EBAD612},,,,,498221.14469399676,655847.9314829037
1150,318795,1611078480000,Code Enforcement,Open & Vacant(Abandon House),5217 WEST SHADES VALLEY DR,4.0,Closed,1611258120000.0,Call Center,32.3023677,-86.3444686,2021,{E2FEE5C2-3A13-40A4-A8CA-6B1E97792546},,,,,498234.0692088306,655992.2694488242
1151,318796,1611078600000,Code Enforcement,Duplicated Service Request,501 SOUTHLAWN DR,4.0,Closed,1611078600000.0,Call Center,32.3069283,-86.3400328,2021,{23BE84EB-E433-4992-A2CC-FE2D26DA9B98},,,,,499612.51756741107,657644.9567602426
1152,318797,1611078840000,Code Enforcement,Parking On Front Lawn,446 GREEN LEAF DR,4.0,Closed,1611349740000.0,Call Center,32.3026804,-86.3384485,2021,{E282F9CC-61E4-4AE6-9402-1B05C5E71283},,,,,500094.74035624415,656097.2170735747
1153,318798,1611078840000,Code Enforcement,Parking On Front Lawn,401 GREEN LEAF DR,4.0,Closed,1611349980000.0,Call Center,32.3010538,-86.340073,2021,{E4236998-70F0-45C0-BBF3-D97C10CC4381},,,,,499589.9949746616,655507.8124124929
1154,318799,1611078900000,Code Enforcement,Open & Vacant(Abandon House),5007 MOBILE HWY,4.0,Closed,1611605040000.0,Call Center,32.306623,-86.3493793,2021,{EF330F78-04BA-475E-A409-D25C4305048A},,,,,496724.17557507753,657547.6606949866
1155,318800,1611079020000,Code Enforcement,Open & Vacant(Abandon House),103 SOUTHLAWN DR,4.0,Closed,1611239700000.0,Call Center,32.3057372,-86.3493397,2021,{05DECEBE-9347-4B40-9AFE-64714DAEF547},,,,,496734.8599369116,657225.3385049924
1156,318801,1611079080000,Code Enforcement,General Repairs,266 SOUTHLAWN DR,4.0,Closed,1611258180000.0,Call Center,32.3057482,-86.3461529,2021,{C2350330-ADA5-4B4E-BDE0-656B9721480C},,,,,497719.5243061632,657224.6157374084
1157,318802,1611079140000,FAQ,Ask 3-1-1,,,Closed,1611079140000.0,Call Center,0.0,0.0,2021,{FB619ACB-8DF7-408F-9D5D-AEBB06FD5BCE},,,,,NaN,NaN
1158,318803,1611079260000,Sanitation Department,Inquiries,,,Closed,1611079260000.0,Call Center,0.0,0.0,2021,{A4059EAA-F610-4E62-9D02-3FA77E1682A8},,,,,NaN,NaN
1159,318804,1611079260000,Sanitation Department,Inquiries,,,Closed,1611079260000.0,Call Center,0.0,0.0,2021,{FA638E50-5F2F-46D5-AD36-62315E7A87FF},,,,,NaN,NaN
1160,318805,1611079380000,FAQ,Ask 3-1-1,,,Closed,1611079380000.0,Call Center,0.0,0.0,2021,{7B4D2164-C758-4A63-AA34-E7CEE6C9E5D9},,,,,NaN,NaN
1161,318806,1611080460000,Sanitation Department,Exchange Damage Container,3776 MARIE COOK DR,2.0,Closed,1611343500000.0,Call Center,32.395322,-86.2454806,2021,{8782720C-7796-4897-9830-AFA7915467D9},,,,,528950.1938000806,689678.3461054042
1162,318807,1611080520000,FAQ,Ask 3-1-1,,,Closed,1611080520000.0,Call Center,0.0,0.0,2021,{E6D2F645-E583-4C6E-A88B-284EB5E049E9},,,,,NaN,NaN
1163,318808,1611080640000,FAQ,Ask 3-1-1,,,Closed,1611080640000.0,Call Center,0.0,0.0,2021,{1E48C328-1D9E-4BD5-ACFA-B8C8920E9490},,,,,NaN,NaN
1164,318809,1611080760000,Urban Forestry,Tree Trimming,636 OAKBROOK DR,3.0,Closed,1611087120000.0,Website,32.4263339,-86.2916885,2021,{218473E9-0F40-4E0B-BE7D-1506F1704816},,,,,514735.5703264959,701018.9989489913
1165,318810,1611081300000,Sanitation Department,General Sanitation Inquiry,3762 MACLAMAR RD,5.0,Closed,1611330360000.0,Website,32.3375493,-86.281459,2021,{98943D4D-2C8D-488B-B8F2-40FC9A84A354},,,,,517756.7316069938,668704.5849034041
1166,318811,1611081420000,Street Maintenance,Pothole Repairing,GORGAS ST,7.0,Closed,1611249900000.0,Call Center,32.3602141,-86.276292,2021,{480F9943-734A-4E2D-89B1-2C69879E68C3},,,,,519386.7568902448,676943.6583202407
1167,318812,1611081480000,Engineering Department,Illicit Discharge,1751 CONG W L DICKINSON DR,2.0,Closed,1611081720000.0,Call Center,32.4075188,-86.2633425,2021,{8FC232D2-14E6-43F7-B115-DC5B68A66DBB},,,,,523454.6073503271,694137.423145242
1168,318813,1611081660000,Building Maintenance,COM HVAC/Refrigeration,1751 CONG W L DICKINSON DR,2.0,Closed,1611089460000.0,Call Center,32.4075188,-86.2633425,2021,{AB30E85D-EF3C-4E83-9DEF-28C609D6F767},,,,,523454.6073503271,694137.423145242
1169,318814,1611082080000,Sanitation Department,Dead Animal pickup,3840 WOODLEY RD,6.0,Closed,1612794960000.0,Call Center,32.307998,-86.2525831,2021,{DC4DF03C-898A-445D-85D1-A37DEBA75C5F},,,,,526633.4677904956,657917.4332494065
1170,318815,1611082320000,FAQ,Ask 3-1-1,,,Closed,1611082320000.0,Call Center,0.0,0.0,2021,{76FB4F1D-15A5-4456-ACF2-AF28B7D78616},,,,,NaN,NaN
1171,318816,1611082560000,Sanitation Department,Missed Pick Up,556 DUNBARTON CT,1.0,Closed,1611174000000.0,Call Center,32.3919303,-86.2043936,2021,{B42EDBBA-5F1E-43C6-9906-AF9E533FF07E},,,,,541628.2150319107,688397.9625113234
1172,318817,1611082740000,FAQ,Ask 3-1-1,,,Closed,1611082740000.0,Call Center,0.0,0.0,2021,{86569B6E-E411-4E4A-8A74-BED60298B5B3},,,,,NaN,NaN
1173,318818,1611083340000,Sanitation Department,Inquiries,,,Closed,1611083340000.0,Call Center,0.0,0.0,2021,{BEB646E6-952B-4B86-A06C-CA640C9C2942},,,,,NaN,NaN
1174,318819,1611083640000,Sanitation Department,Inquiries,,,Closed,1611083640000.0,Call Center,0.0,0.0,2021,{D0885D0F-DCB1-4C5E-BF41-51E257CF576B},,,,,NaN,NaN
1175,318820,1611084060000,Sanitation Department,Inquiries,,,Closed,1611084060000.0,Call Center,0.0,0.0,2021,{AAA282E5-17B2-400A-8757-7FBE1E2B7C00},,,,,NaN,NaN
1176,318821,1611084240000,Building Maintenance,COM Carpentry,300 WATER ST,3.0,Closed,1611263460000.0,Call Center,32.3804356,-86.314103,2021,{70EFCAC5-2597-4E84-B251-A9FF16EC795A},,,,,507744.1469734125,684350.8885844871
1177,318822,1611084420000,Sanitation Department,Missed Pick Up,643 SOMERSET DR,1.0,Closed,1611174000000.0,Call Center,32.3771498,-86.1590802,2021,{B9381EED-CAE5-402C-AE6D-38E91172E504},,,,,555599.1975885779,682975.0855618194
1178,318823,1611084600000,Sanitation Department,Inquiries,,,Closed,1611084600000.0,Call Center,0.0,0.0,2021,{1F53C76D-F15E-4AC5-BA9B-E9C25D094387},,,,,NaN,NaN
1179,318824,1611084600000,Urban Forestry,Tree Trimming,636 OAKBROOK DR,3.0,Closed,1611085080000.0,Website,32.4263339,-86.2916885,2021,{E09C096E-A022-4106-8028-5EF26B9CBF68},,,,,514735.5703264959,701018.9989489913
1180,318825,1611084720000,Sanitation Department,Inquiries,,,Closed,1611084720000.0,Call Center,0.0,0.0,2021,{E5770AFB-D600-4F11-A270-3CBA8BB4C340},,,,,NaN,NaN
1181,318826,1611084900000,Sanitation Department,Inquiries,,,Closed,1611084900000.0,Call Center,0.0,0.0,2021,{5B6B41B5-125E-4674-A5DB-6438803C4AB3},,,,,NaN,NaN
1182,318827,1611085860000,Code Enforcement,General Repairs,2276 W Woodley Square,6.0,Closed,1611582960000.0,Call Center,32.3255284,-86.2702201,2021,{9F652808-2355-41D4-A1B6-603A02A137B5},,,,,521210.21879449487,664316.9174976572
1183,318828,1611086160000,Sanitation Department,Inquiries,,,Closed,1611086160000.0,Call Center,0.0,0.0,2021,{09AC6254-F2B3-4046-B002-8DC31D43480D},,,,,NaN,NaN
1184,318829,1611086940000,Sanitation Department,General Sanitation Inquiry,GOLDBUG ST,3.0,Closed,1625861640000.0,Call Center,32.3868247,-86.3000136,2021,{8E3DEDDB-8F81-42F8-86DC-56EAA7BC3661},,,,,512103.9886474125,686656.0713100731
1185,318830,1611087480000,FAQ,Ask 3-1-1,,,Closed,1611087480000.0,Call Center,0.0,0.0,2021,{7A4A7357-F6FC-4928-A7A9-C3C6A89B6308},,,,,NaN,NaN
1186,318831,1611088200000,Building Maintenance,COM Electrical,495 MOLTON ST,3.0,Closed,1611246180000.0,Call Center,32.379364,-86.3152522,2021,{379C691D-0739-426E-B47C-8627FFA8D404},,,,,507387.60766024515,683962.6216444895
1187,318832,1611089400000,Street Maintenance,Clean Inlets,224 BURGWYN RD,5.0,Closed,1612188720000.0,Call Center,32.3258515,-86.3108733,2021,{49A6EC11-9EA5-4CE7-BC2E-7BBE26A9EB96},,,,,508652.65138999745,664488.0523259863
1188,318833,1611089520000,Street Maintenance,Clean Inlets,200 BURGWYN RD,5.0,Closed,1611237900000.0,Call Center,32.3256927,-86.3098383,2021,{E6E8BE26-E016-409E-B5FD-E54D99A919AA},,,,,508972.1133494973,664428.8555939868
1189,318834,1611090300000,Building Maintenance,COM Electrical,103 NORTH PERRY ST,3.0,Closed,1611092100000.0,Call Center,32.3791945,-86.3079207,2021,{482837FA-1D24-47AA-A44B-5FB2E01CCC48},,,,,509650.7533964105,683890.8373392373
1190,318835,1611090360000,Code Enforcement,Nuisance,3265 MEADOW WALK LN,6.0,Closed,1611246780000.0,Call Center,32.3204639,-86.2389724,2021,{1F5F791E-1B9F-4F1A-84F8-61A05FC8B640},,,,,530855.8829020783,662436.4557074085
1191,318836,1611090960000,Sanitation Department,Exchange Damage Container,5160 RUSH DR,4.0,Closed,1611343380000.0,Call Center,32.3040135,-86.3401912,2021,{786F651C-38E5-4EBF-8029-C03E294C9BF3},,,,,499558.5626228303,656584.753828153
1192,318837,1611091020000,Sanitation Department,Exchange Damage Container,4245 CAMELLIA DR,1.0,Closed,1611343380000.0,Call Center,32.3848389,-86.2354997,2021,{8156AFE3-F3B3-476A-B131-20EF1199EC4D},,,,,532016.6548587456,685852.7297409028
1193,318838,1611091140000,Code Enforcement,Nuisance,55 VONORA AVE,3.0,Closed,1611325500000.0,Call Center,32.3820463,-86.2898252,2021,{30B09F28-A90C-40ED-B585-438511CF11B1},,,,,515241.7248259969,684904.0518482402
1194,318839,1611091200000,Street Maintenance,Clean Inlets,200 COPPERFIELD DR,9.0,Closed,1611584640000.0,Call Center,32.375034,-86.161907,2021,{4CF498D3-0AD7-4FE8-A1BC-B1166FF5E6D5},,,,,554724.1146930791,682208.0031064898
1195,318840,1611091200000,Sanitation Department,Schedule A Bulk Pick Up***DO NOT USE***,101 WEST WAREINGWOOD DR,2.0,Closed,1617630600000.0,Call Center,32.3862624,-86.2559157,2021,{47EF4F17-9A21-43AF-B35B-0F1C3C27FB72},,,,,525716.1700844131,686394.9136959091
1196,318841,1611091380000,Code Enforcement,Nuisance,3648 HONEYSUCKLE RD,2.0,Closed,1611326100000.0,Call Center,32.3900365,-86.2490518,2021,{8DE80C0D-53D5-470C-8647-4F9338343231},,,,,527840.3974632472,687759.6776986569
1197,318842,1611091860000,FAQ,Ask 3-1-1,,,Closed,1611091860000.0,Call Center,0.0,0.0,2021,{6B1569BF-3E7E-437D-9D91-B788E1C263A4},,,,,NaN,NaN
1198,318843,1611092280000,Street Maintenance,Clean Inlets,2100 BOULTIER ST,3.0,Closed,1611584040000.0,Call Center,32.3601419,-86.2904399,2021,{28832618-D4B2-43FB-B2A5-AE27CC0230C7},,,,,515017.91687466204,676935.7580735758
1199,318844,1611092400000,Parks & Recreation,COM Fallen Tree or Limb Inside a Park ,EAST CLOVERDALE PK,7.0,Closed,1611850440000.0,Call Center,32.35606,-86.291825,2021,{4DFDFEB8-D202-4F98-ABD6-E4D49C8A6B60},,,,,514583.8511417471,675452.5418799073
1200,318845,1611092460000,Street Maintenance,Curb/Gutter Clean up (dirt/debris),2100 BOULTIER ST,3.0,Closed,1611584040000.0,Call Center,32.3601419,-86.2904399,2021,{5CDCEBE3-F3BF-4BDC-B8B3-56F830661287},,,,,515017.91687466204,676935.7580735758
1201,318846,1611092700000,FAQ,Ask 3-1-1,,,Closed,1611092700000.0,Call Center,0.0,0.0,2021,{B0FD491E-6C2E-4146-8060-9CDA98A3410B},,,,,NaN,NaN
1202,318847,1611093300000,FAQ,Ask 3-1-1,,,Closed,1611093300000.0,Call Center,0.0,0.0,2021,{AE8ED2F8-564C-4F46-B0D2-75B050B34320},,,,,NaN,NaN
1203,318848,1611093360000,Traffic Engineering,Street Light Out,2024 MYRTLEWOOD DR,7.0,Closed,1611093480000.0,Call Center,32.3472326,-86.2762046,2021,{4A100EA5-9A8D-445B-A4BE-9E6C5EE517F1},,,,,519394.209303163,672220.7258369923
1204,318849,1611093420000,Code Enforcement,Nuisance,55 VONORA AVE,3.0,Closed,1611236640000.0,Call Center,32.3820463,-86.2898252,2021,{B665790E-64AC-48B9-9A98-F98D91A338B5},,,,,515241.7248259969,684904.0518482402
1205,318850,1611093600000,Code Enforcement,Parking On Front Lawn,633 JORYNE DR,1.0,Closed,1611241800000.0,Call Center,32.3752007,-86.2495279,2021,{BC77D8C0-F0F2-4192-875C-622A27C62D0B},,,,,527672.4329041615,682362.7961039916
1206,318851,1611093600000,Code Enforcement,Parking On Front Lawn,614 JORYNE DR,1.0,Closed,1611242280000.0,Call Center,32.375812,-86.2500239,2021,{A65F1341-DB87-4CDF-84EB-F4296CD830D2},,,,,527520.1645079106,682585.790408656
1207,318852,1611094320000,FAQ,Ask 3-1-1,,,Closed,1611094320000.0,Call Center,0.0,0.0,2021,{EC58ED11-3809-4856-A764-E738F9DF4C7B},,,,,NaN,NaN
1208,318853,1611094740000,FAQ,Ask 3-1-1,,,Closed,1611094740000.0,Call Center,0.0,0.0,2021,{9522D4E1-478A-49DE-ABE9-3EB3B5A4F945},,,,,NaN,NaN
1209,318854,1611097440000,Code Enforcement,Parking On Front Lawn,990 GREEN RIDGE CT,1.0,Closed,1611241740000.0,Call Center,32.3678698,-86.2557174,2021,{F6BD99A4-A830-4DF5-804C-A993D2089B51},,,,,525750.9695554972,679703.21284049
1210,318855,1611097440000,Code Enforcement,Parking On Front Lawn,3538 MILAN DR,1.0,Closed,1611241620000.0,Call Center,32.3764603,-86.2532576,2021,{299B67FD-3615-4233-8F6E-2FB386CDF70B},,,,,526522.729822997,682825.5530524924
1211,318856,1611097500000,Code Enforcement,Parking On Front Lawn,3634 LITTLE JOHN DR,1.0,Closed,1611241560000.0,Call Center,32.376366,-86.2508175,2021,{95721302-B4A5-4EAD-A186-1A6023C66ECF},,,,,527275.9379622452,682788.2975495756
1212,318857,1611097500000,Code Enforcement,Parking On Front Lawn,3645 LOXLEY LN,1.0,Closed,1611241500000.0,Call Center,32.3782497,-86.250996,2021,{0968894B-131C-4A9A-BF85-4643EB35D565},,,,,527223.5040119961,683473.8263622373
1213,318858,1611097680000,Sanitation Department,Missing Trash Container,538 Eastdale Rd S,9.0,Closed,1611343680000.0,Call Center,32.3714873,-86.2055747,2021,{6F3DBF44-E0CD-4E41-8B77-616F06DAA3E7},,,,,541237.7538705803,680961.8235122412
1214,318859,1611098340000,Code Enforcement,Nuisance,2201 YANCEY AVE,3.0,Closed,1611326340000.0,Website,32.3841624,-86.2761055,2021,{6EF86628-EBB7-4C47-9FA2-1AC9CB6E148B},,,,,519480.3967948295,685656.1156328246
1215,318860,1611101340000,FAQ,Ask 3-1-1,,,Closed,1611232980000.0,Website,0.0,0.0,2021,{8BE924B8-7268-4D4E-82D7-EF68C348A889},,,,,NaN,NaN
1216,318861,1611103680000,Code Enforcement,Nuisance,2201 SEMMES DR,5.0,Closed,1611252900000.0,Website,32.3436329,-86.2381985,2021,{1096E269-4743-4315-BC44-F81B21A8C6CD},,,,,531126.8151029944,670864.656698741
1217,318862,1611148200000,Code Enforcement,Nuisance,4616 NEESE DR,6.0,Closed,1611246840000.0,Report2Gov Android,32.2936331,-86.2559157,2021,{42B2BAAE-80A0-45AE-9EA7-9CD83A7400EA},,,,,525583.20840808,652695.4082604051
1218,318863,1611148320000,Code Enforcement,Nuisance,4632 NEESE DR,6.0,Closed,1611236700000.0,Report2Gov Android,32.2929007,-86.2559015,2021,{D6728963-8F0F-446D-AD0E-8DE6FE603ED0},,,,,525586.5463279113,652428.9379928261
1219,318864,1611157080000,Sanitation Department,Request A New Container,3901 CHATWOOD ST,6.0,Closed,1611667260000.0,Website,32.3066081,-86.2519483,2021,{E2F945DA-7627-4446-AF32-3B9F919D9BED},,,,,526827.6252105795,657411.0093934909
1220,318865,1611159540000,Street Maintenance,COM Barricade Request ,,,Closed,1612278900000.0,Control Panel,0.0,0.0,2021,{A05BCC6B-AF64-4391-A1F1-8C4B9B62B3B4},,,,,NaN,NaN
1221,318866,1611178320000,Code Enforcement,Nuisance,5901 SINGLETON ST,6.0,Closed,1611252960000.0,Website,32.3101479,-86.2233434,2021,{4FC5B4FC-D266-4951-B197-AC8CBD0E9EDE},,,,,535670.3988635801,658665.4845748246
1222,318867,1611178740000,Sanitation Department,General Sanitation Inquiry,3762 MACLAMAR RD,5.0,Closed,1617630600000.0,Website,32.3375493,-86.281459,2021,{AFD922B0-9FCE-464F-A19D-7AFA3C8B23AE},,,,,517756.7316069938,668704.5849034041
1223,318868,1611233520000,Street Maintenance,COM Gates/Fence Issues Repairing and Replacement,1751 CONG W L DICKINSON DR,2.0,Closed,1611671820000.0,Call Center,32.4075452,-86.2635523,2021,{C82C9E2F-BE8F-4868-95C1-810603C9881E},,,,,523389.8958655782,694147.2882829905
1224,318869,1611233520000,Building Maintenance,COM Carpentry,1751 CONG W L DICKINSON DR,2.0,Closed,1611251880000.0,Call Center,32.4075452,-86.2635523,2021,{61CC8071-ECDE-430C-B7E9-5D7CF4ED864E},,,,,523389.8958655782,694147.2882829905
1225,318870,1611233640000,Street Maintenance,Clean Inlets,BANBURY AVE,2.0,Closed,1611584580000.0,Call Center,32.3911247,-86.2658646,2021,{AE3753F0-9DE1-4557-8122-ADBA9902EB3B},,,,,522652.08927032724,688176.1594772413
1226,318871,1611233700000,Street Maintenance,Curb/Gutter Clean up (dirt/debris),BANBURY AVE,2.0,Closed,1611584580000.0,Call Center,32.3911247,-86.2658646,2021,{D760F396-E5DC-4746-A4DC-4D9176B1516B},,,,,522652.08927032724,688176.1594772413
1227,318872,1611233760000,Street Maintenance,Clean Inlets,2849 PELZER AVE,2.0,Closed,1611584520000.0,Call Center,32.3895373,-86.2672809,2021,{BD755B15-0AFC-4F70-9725-A5B4CB5B4C7A},,,,,522212.5563567467,687600.4129253253
1228,318873,1611235980000,Building Maintenance,COM Electrical,1424 LAKE ST,3.0,Closed,1611243840000.0,Call Center,32.3700953,-86.2900036,2021,{4029564F-2F49-4328-80C5-9743069B3016},,,,,515168.0927554108,680556.355163075
1229,318874,1611237660000,Code Enforcement,Nuisance,1260 S Holt St,7.0,Closed,1611679440000.0,Report2Gov Android,32.3598761,-86.3207799,2021,{F079F22F-6D07-4937-BDF4-DACF5D4267AE},,,,,505648.77255524695,676880.3907302395
1230,318875,1611238200000,Code Enforcement,Nuisance,SHAMROCK CT,5.0,Closed,1611667800000.0,Call Center,32.3397017,-86.2323057,2021,{C1BB8E2A-0E0D-46A2-9800-198627B079E3},,,,,532941.4509094134,669427.6162657365
1231,318876,1611238260000,Code Enforcement,Nuisance,EASTERN BLVD,5.0,Closed,1611328980000.0,Call Center,32.3497604,-86.2227578,2021,{421CEB1E-3743-4635-BD27-2059290C824F},,,,,535903.7090924941,673076.2192047387
1232,318877,1611238560000,Sanitation Department,Exchange Damage Container,8520 W Hampton Ct,9.0,Closed,1611343800000.0,Call Center,32.3492187,-86.1614054,2021,{A945E10F-D784-4CE6-BA39-44683CAF26F7},,,,,554850.1918687448,672815.6632954031
1233,318878,1611238680000,Code Enforcement,General Repairs,433 S Panama St,3.0,Closed,1611325080000.0,Call Center,32.3753993,-86.2742019,2021,{3D288577-6992-449D-A507-7E1B1F8FC361},,,,,520054.91631507874,682465.5580375716
1234,318879,1611239100000,Sanitation Department,Missed Pick Up,1516 FOSTER ST,3.0,Closed,1611250260000.0,Call Center,32.3952641,-86.2977946,2021,{06541FD6-E9BE-47E6-B278-1B6D92C59B48},,,,,512802.32648957893,689723.4637973234
1235,318880,1611239100000,Sanitation Department,Inquiries,,,Closed,1611239100000.0,Call Center,0.0,0.0,2021,{6A4A5AFD-EF93-4E91-AC41-C148E7E0E698},,,,,NaN,NaN
1236,318881,1611239700000,FAQ,Ask 3-1-1,,,Closed,1611239700000.0,Call Center,0.0,0.0,2021,{7B2FB2EA-D829-4496-96AB-212361E38FA6},,,,,NaN,NaN
1237,318882,1611239880000,Sanitation Department,Inquiries,,,Closed,1611239880000.0,Call Center,0.0,0.0,2021,{A8A49BBD-FE3D-4503-8124-0FD0565A11E0},,,,,NaN,NaN
1238,318883,1611239940000,FAQ,Ask 3-1-1,,,Closed,1611239940000.0,Call Center,0.0,0.0,2021,{67317E29-37CA-46D1-B725-2ABBACB8B0E6},,,,,NaN,NaN
1239,318884,1611240060000,Street Maintenance,Pothole Repairing,DAY STREET RD,4.0,Closed,1611322920000.0,Call Center,32.3640768,-86.3400565,2021,{B4B0693D-D7D3-4920-8A1C-54BFC86A5EEB},,,,,499703.54953758046,678436.3039569929
1240,318885,1611240120000,Mayor's Office,Mayor Office Complaints,,,Closed,1611242880000.0,Website,0.0,0.0,2021,{E4AFB340-5E6B-41FC-90E7-9E27E54C48EC},,,,,NaN,NaN
1241,318886,1611240360000,Street Maintenance,Clean Inlets,2169 BEVERLY DR,5.0,Closed,1611584520000.0,Call Center,32.3301333,-86.2758675,2021,{CF04BEA6-D527-48D2-8260-AF1B8C6C39C4},,,,,519472.6143300794,665999.3859174922
1242,318887,1611240420000,Street Maintenance,Curb/Gutter Clean up (dirt/debris),BEVERLY DR,5.0,Closed,1611671520000.0,Call Center,32.3298221,-86.2783585,2021,{DAB9BD6F-D8C4-43CC-A072-1765B85B87BA},,,,,518702.6942819953,665889.3556257412
1243,318888,1611240540000,Street Maintenance,Request Cleaning,BEVERLY DR,5.0,Closed,1611671520000.0,Call Center,32.3298221,-86.2783585,2021,{2F6D84C5-BA43-4620-87BE-9BC34884BCF2},,,,,518702.6942819953,665889.3556257412
1244,318889,1611241020000,Street Maintenance,Ditch Eroding,315 WEST FLEMING RD,5.0,Closed,1619011500000.0,Control Panel,32.3222153,-86.3158466,2021,{9F6080CE-6D88-4D23-999D-64A92303DA9B},,,,,507110.4064429961,663172.0460997373
1245,318890,1611242580000,Inspections Department,Inquiries,,,Closed,1611242580000.0,Call Center,0.0,0.0,2021,{2F39C45E-F73A-49F1-825B-39F696C52375},,,,,NaN,NaN
1246,318891,1611242700000,Sanitation Department,Inquiries,,,Closed,1611242700000.0,Call Center,0.0,0.0,2021,{4EC5E953-6C32-4648-81B0-9E52AA2E76DD},,,,,NaN,NaN
1247,318892,1611242760000,Sanitation Department,Inquiries,,,Closed,1611242760000.0,Call Center,0.0,0.0,2021,{1187EC39-E916-4FD7-81F4-439469F96FC8},,,,,NaN,NaN
1248,318893,1611243180000,Sanitation Department,Exchange Damage Container,9120 GREEN CHASE DR,1.0,Closed,1611343740000.0,Call Center,32.3735743,-86.1374522,2021,{F719013B-E03A-4329-9BE4-8E19040006CC},,,,,562272.716721829,681654.6275728196
1249,318894,1611243900000,Street Maintenance,Pothole Repairing,HUNTER LOOP RD,4.0,Closed,1611672120000.0,Website,32.3720905,-86.4007076,2021,{6CB313F9-B859-4835-AF7E-AA7649A7A66D},,,,,480991.2526446618,681445.7808776572
